,full_path,combination,scenario,alg,action_wrapper,obs_wrapper,automation_wrapper,cum_reward,criticality_score_single,criticality_score_combined,total_timesteps
1557,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_7\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,NPPAutomationWrapper,202.22914,0.7432626977592899,206.10280745246467,250
1558,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_8\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,NPPAutomationWrapper,205.14313,0.7796908757043519,223.77694220239096,250
1559,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_9\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption4Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption4Wrapper,NPPAutomationWrapper,203.29988,0.6252995415155704,195.64610299882264,250
1560,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_1\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,202.2062,0.37083311921257806,170.53918729591547,250
1561,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_10\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,208.12218,0.18202597565879614,126.45818537778747,250
1562,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_2\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,207.67355,0.14697568168892242,115.65010874484359,250
1563,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_3\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,21.490042,0.012398345934627535,31.8756060854099,250
1564,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_4\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,161.61694,0.3027120142934008,185.4796934796438,250
1565,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_5\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,207.81126,0.14040580348028098,102.1898414120691,250
1566,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_6\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,208.47742,0.10581068507353,137.54463541641144,250
1567,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_7\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,206.09964,0.18596429535282782,132.86186903812413,250
1568,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_8\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,21.597198,0.0046231684939204406,27.663423630218784,250
1569,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_9\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,207.73975,0.18443634203464584,93.88333851339048,250
1570,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_1\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,172.55139,0.6051784954149426,192.64382025287037,250
1571,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_10\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,178.5185,0.5404920614931304,199.10839814862018,250
1572,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_2\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,189.74858,0.5145498659837521,188.92904777243854,250
1573,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_3\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,182.53851,0.5582319114538016,177.5312076781559,250
1574,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_4\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,179.00151,0.574709267374573,195.88215725648416,250
1575,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_5\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,195.68147,0.5081371472561448,199.52486926559158,250
1576,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_6\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,161.6499,0.53646012722074,197.55134967239493,250
1577,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_7\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,145.75433,0.5203055583858819,191.14296273310802,250
1578,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_8\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,164.0244,0.5130797238732748,165.92052286468294,250
1579,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_9\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,,161.47,0.5336886346229103,181.01942947538438,250
1580,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_1\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,NPPAutomationWrapper,206.50851,0.7541566740049267,210.04185935165214,250
1581,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_10\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,NPPAutomationWrapper,159.40019,-0.018382185447579504,155.47033790851987,207
1582,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_2\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,NPPAutomationWrapper,206.93596,0.7541566740049267,209.29224178739398,250
1583,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_3\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,NPPAutomationWrapper,208.40901,0.7541566740049267,211.46185216857788,250
1584,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_4\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,NPPAutomationWrapper,66.50409,0.7541566740049267,88.57714159283624,108
1585,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_5\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,NPPAutomationWrapper,207.47543,0.7541566740049267,213.11361275332993,250
1586,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_6\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,NPPAutomationWrapper,206.778,0.7541566740049267,212.5122756675044,250
1587,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_7\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,NPPAutomationWrapper,203.73666,0.7541566740049267,210.82006242936032,250
1588,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_8\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,NPPAutomationWrapper,207.21973,0.7541566740049267,209.09374225082234,250
1589,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06_9\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_A2C_training_04_06,scenario2,<class 'stable_baselines3.a2c.a2c.A2C'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,NPPAutomationWrapper,207.14676,0.6,200.28979884971184,250
1590,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_1\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,NPPAutomationWrapper,189.95296,0.4602614214536525,162.69968142837237,250
1591,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_10\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,NPPAutomationWrapper,204.473,0.45283491842155027,162.7713524826425,250
1592,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_2\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,NPPAutomationWrapper,181.12843,0.4346568279990111,171.30835799467553,250
1593,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_3\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,NPPAutomationWrapper,188.35712,0.6561168292621221,190.18315171132923,250
1594,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_4\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,NPPAutomationWrapper,199.1229,0.47018930604286974,162.04523639181178,250
1595,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06_5\best_model.zip,src/main/rl/models\scenario2\training_04_06\scenario2_ActionSpaceOption3Wrapper_ObservationOption5Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_PPO_training_04_06,scenario2,<class 'stable_baselines3.ppo.ppo.PPO'>,ActionSpaceOption3Wrapper,ObservationOption5Wrapper,NPPAutomationWrapper,204.12616,0.7492710785848657,204.4627021362604,250
