,full_path,combination,scenario,alg,action_wrapper,obs_wrapper,automation_wrapper,reward,criticality_score
947,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_7\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,,ObservationOption2Wrapper,NPPAutomationWrapper,204.59218,179.35610480202914
948,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_8\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,,ObservationOption2Wrapper,NPPAutomationWrapper,208.13705,184.68715085455113
949,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06_9\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,,ObservationOption2Wrapper,NPPAutomationWrapper,222.6226,153.76294125266585
950,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_1\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,,ObservationOption2Wrapper,NPPAutomationWrapper,240.6988,168.92532323216227
951,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_10\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,,ObservationOption2Wrapper,NPPAutomationWrapper,231.08669,158.37218728030203
952,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_2\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,,ObservationOption2Wrapper,NPPAutomationWrapper,227.08601,163.18133603864143
953,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_3\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,,ObservationOption2Wrapper,NPPAutomationWrapper,178.09427,187.01454363137103
954,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_4\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,,ObservationOption2Wrapper,NPPAutomationWrapper,13.675711,25.200000000000017
955,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_5\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,,ObservationOption2Wrapper,NPPAutomationWrapper,230.35686,139.7146040661336
956,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_6\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,,ObservationOption2Wrapper,NPPAutomationWrapper,203.28738,163.13192409156676
957,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_7\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,,ObservationOption2Wrapper,NPPAutomationWrapper,234.2462,170.17320252387898
958,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_8\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,,ObservationOption2Wrapper,NPPAutomationWrapper,182.33997,171.21319877163043
959,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06_9\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption2Wrapper_NPPAutomationWrapper_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,,ObservationOption2Wrapper,NPPAutomationWrapper,233.00633,165.63581093242234
960,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_1\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,,125.04846,85.85019361398709
961,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_10\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,,20.511364,139.44832258064457
962,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_2\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,,237.98134,131.05540921190897
963,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_3\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,,230.00409,140.72942223626572
964,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_4\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,,234.48123,147.10354101343512
965,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_5\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,,190.10745,122.90606328903023
966,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_6\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,,213.78685,129.4434612670135
967,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_7\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,,231.7252,129.7842078924127
968,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_8\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,,231.40791,141.50699817399462
969,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06_9\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_A2C_training_04_06,scenario1,<class 'stable_baselines3.a2c.a2c.A2C'>,,ObservationOption3Wrapper,,231.84988,138.6285548232941
970,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_1\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,,60.47276,145.06466057580477
971,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_10\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,,61.207108,131.5566415323706
972,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_2\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,,56.771416,144.13199315650127
973,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_3\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,,69.08422,150.99457086045098
974,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_4\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,,67.888565,148.00291824827485
975,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_5\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,,60.561417,147.1303803777668
976,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_6\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,,76.48854,156.66396688539723
977,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_7\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,,52.34431,140.24775437282068
978,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_8\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,,68.1885,148.7784776046272
979,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06_9\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_PPO_training_04_06,scenario1,<class 'stable_baselines3.ppo.ppo.PPO'>,,ObservationOption3Wrapper,,75.03574,155.21638231264984
980,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_1\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,,ObservationOption3Wrapper,,155.12282,176.67203309872667
981,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_10\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,,ObservationOption3Wrapper,,141.91454,172.55259572892922
982,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_2\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,,ObservationOption3Wrapper,,201.9271,175.10258884155795
983,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_3\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,,ObservationOption3Wrapper,,143.81718,149.9999999999993
984,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_4\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,,ObservationOption3Wrapper,,142.62743,159.9053281972861
985,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_5\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,,ObservationOption3Wrapper,,137.65146,170.45893098134974
986,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_6\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,,ObservationOption3Wrapper,,144.3957,184.4870785316618
987,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_7\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,,ObservationOption3Wrapper,,163.89429,181.59209854098836
988,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_8\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,,ObservationOption3Wrapper,,160.64282,187.32537477405697
989,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06_9\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_SAC_training_04_06,scenario1,<class 'stable_baselines3.sac.sac.SAC'>,,ObservationOption3Wrapper,,140.60031,149.9999999999993
990,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_TD3_training_04_06_1\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,,ObservationOption3Wrapper,,240.10127,136.17995090412592
991,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_TD3_training_04_06_10\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,,ObservationOption3Wrapper,,241.15137,129.81907123814565
992,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_TD3_training_04_06_2\best_model.zip,../models\scenario1\training_04_06\scenario1_None_ObservationOption3Wrapper_None_RewardOption2Wrapper_TD3_training_04_06,scenario1,<class 'stable_baselines3.td3.td3.TD3'>,,ObservationOption3Wrapper,,240.10255,123.0154964978478
